A,B,C,D,E,F,G,H
9,20304,1593,13244,1324402,184,33244,179
9,20304,1609,13244,1324402,184,33244,179
9,20304,1617,13245,1324402,185,33244,179
9,20304,2869,13245,1324402,185,33244,179
9,20304,3368,13244,1324402,184,33244,179
9,20304,3554,13245,1324402,185,33244,179
13,19393,467,13496,1349502,206,33495,199
13,19393,997,13495,1349502,206,33495,199
13,19393,2460,13496,1349502,206,33495,199
13,19393,3128,13496,1349502,206,33495,199
9,20304,2453,14680,1467903,251,33570,244
9,20304,2454,14680,1467903,250,33570,244
9,20304,2454,14679,1467903,251,33570,244
9,20304,2459,14680,1467903,250,33570,244
9,20304,2475,14680,1467903,250,33570,244
9,20304,2482,14680,1467903,251,33570,244
9,20304,2495,14679,1467903,251,33570,244
9,20304,2495,14680,1467903,251,33570,244
9,20304,2509,14680,1467903,251,33570,244
9,20304,2509,14679,1467903,251,33570,244
9,20304,2532,14680,1467903,250,33570,244
9,20304,2577,14680,1467903,251,33570,244
9,20304,2609,14680,1467903,251,33570,244
9,20304,2615,14680,1467903,251,33570,244
9,20304,2615,14679,1467903,251,33570,244
9,20304,2615,14680,1467903,251,33570,244
9,20304,2621,14679,1467903,251,33570,244
13,19393,2460,14683,1468303,251,33214,243
9,20304,1426,12279,1227802,142,30928,288
9,20304,1505,12279,1227802,142,30928,288
9,20304,1530,12278,1227802,142,30928,288
9,20304,1535,12279,1227802,142,30928,288
9,20304,1601,12279,1227802,142,30928,288
9,20304,1609,12279,1227802,142,30928,288
9,20304,1609,12279,1227802,142,30928,288
9,20304,1613,12279,1227802,141,30928,288
9,20304,1622,12278,1227802,142,30928,288
9,20304,1713,12278,1227802,141,30928,288
9,20304,2601,12278,1227802,141,30928,288
9,20304,2869,12279,1227802,142,30928,288
13,19393,659,12890,1288903,162,32211,160
13,19393,1486,12889,1288903,162,32211,160
13,19393,2115,12890,1288903,162,32211,160
13,19393,4233,12890,1288903,162,32211,160
9,20304,1426,13488,1348702,205,31650,183
9,20304,1499,13488,1348702,204,31650,183
9,20304,1499,13488,1348702,204,31650,183
9,20304,1505,13488,1348702,205,31650,183
9,20304,1521,13488,1348702,205,31650,183
9,20304,1521,13488,1348702,204,31650,183
9,20304,1530,13488,1348702,204,31650,183
9,20304,1535,13488,1348702,205,31650,183
9,20304,1535,13488,1348702,205,31650,183
9,20304,1546,13488,1348702,205,31650,183
9,20304,1581,13488,1348702,205,31650,183
9,20304,1581,13488,1348702,205,31650,183
9,20304,1592,13487,1348702,205,31650,183
9,20304,1593,13488,1348702,204,31650,183
9,20304,1593,13487,1348702,205,31650,183
9,20304,1601,13487,1348702,205,31650,183
9,20304,1609,13487,1348702,205,31650,183
9,20304,1609,13487,1348702,204,31650,183
9,20304,1613,13487,1348702,204,31650,183
9,20304,1622,13487,1348702,204,31650,183
9,20304,1622,13488,1348702,205,31650,183
9,20304,1713,13488,1348702,205,31650,183
9,20304,1735,13488,1348702,204,31650,183
9,20304,2601,13488,1348702,205,31650,183
9,20304,2869,13488,1348702,205,31650,183
9,20304,2869,13487,1348702,204,31650,183
9,20304,2869,13488,1348702,204,31650,183
13,19393,659,14772,1477101,260,32457,245
13,19393,1486,14772,1477101,260,32457,245
13,19393,2115,14772,1477101,260,32457,245
13,19393,3287,14772,1477101,259,32457,245
13,19393,469,10529,1052904,26,30529,121
13,19393,637,10529,1052904,26,30529,121
13,19393,1683,10529,1052904,26,30529,121
13,19393,3097,10529,1052904,25,30529,121
13,19393,469,10822,1082103,50,30852,21
13,19393,637,10822,1082103,49,30852,21
13,19393,1683,10822,1082103,50,30852,21
13,19393,3097,10821,1082103,50,30852,21
9,20304,1489,11433,1143302,89,31295,80
9,20304,1530,11433,1143302,88,31295,80
9,20304,3536,11434,1143302,88,31295,80
9,20304,3542,11433,1143302,89,31295,80
9,20304,3554,11433,1143302,88,31295,80
9,20304,3581,11434,1143302,89,31295,80
9,20304,3596,11434,1143302,89,31295,80
9,20304,3610,11434,1143302,89,31295,80
9,20304,3626,11434,1143302,88,31295,80
9,20304,3631,11434,1143302,89,31295,80
9,20304,2601,13487,1348702,205,31650,183
13,19393,1971,10141,1014002,2,30140,7
13,19393,1986,10141,1014002,2,30140,7
13,19393,2464,10140,1014002,2,30140,7
13,19393,3091,10141,1014002,2,30140,7
13,19393,1971,10279,1027903,14,30279,11
13,19393,1986,10280,1027903,14,30279,11
13,19393,2464,10279,1027903,14,30279,11
13,19393,3091,10280,1027903,14,30279,11
13,19393,1971,11293,1129202,82,30325,78
13,19393,1986,11293,1129202,81,30325,78
13,19393,2464,11293,1129202,82,30325,78
13,19393,3091,11293,1129202,82,30325,78
13,19393,1971,12191,1219102,135,31453,128
13,19393,1986,12191,1219102,135,31453,128
13,19393,2464,12191,1219102,135,31453,128
13,19393,3091,12191,1219102,135,31453,128
13,19393,943,12206,1220603,138,32206,119
13,19393,1971,12206,1220603,138,32206,119
13,19393,1986,12206,1220603,138,32206,119
13,19393,2464,12207,1220603,138,32206,119
9,20304,2089,12890,1288903,162,32211,160
9,20304,2095,12889,1288903,162,32211,160
9,20304,2924,12890,1288903,162,32211,160
9,20304,2924,12890,1288903,162,32211,160
9,20304,2936,12889,1288903,162,32211,160
9,20304,3510,12889,1288903,162,32211,160
9,20304,3524,12890,1288903,162,32211,160
9,20304,3562,12889,1288903,162,32211,160
9,20304,3575,12889,1288903,162,32211,160
9,20304,3575,12889,1288903,162,32211,160
9,20304,3610,12890,1288903,162,32211,160
9,20304,3610,12889,1288903,162,32211,160
9,20304,3621,12890,1288903,162,32211,160
9,20304,3621,12890,1288903,162,32211,160
9,20304,1479,13488,1348702,205,31650,183
9,20304,1530,13488,1348702,205,31650,183
9,20304,1535,13488,1348702,204,31650,183
9,20304,1553,13488,1348702,205,31650,183
9,20304,1592,13487,1348702,204,31650,183
9,20304,1609,13488,1348702,204,31650,183
9,20304,1622,13487,1348702,204,31650,183
9,20304,2869,13488,1348702,205,31650,183
9,20304,3368,13488,1348702,204,31650,183
9,20304,3554,13488,1348702,205,31650,183
13,19393,982,14683,1468303,252,33214,243
13,19393,1971,14683,1468303,251,33214,243
13,19393,1986,14683,1468303,252,33214,243
13,19393,2464,14683,1468303,252,33214,243
9,20304,2089,12890,1288903,162,32211,160
9,20304,2924,12889,1288903,162,32211,160
9,20304,3510,12889,1288903,162,32211,160
9,20304,3510,12889,1288903,162,32211,160
9,20304,3547,12890,1288903,162,32211,160
9,20304,3562,12889,1288903,162,32211,160
9,20304,3575,12890,1288903,162,32211,160
9,20304,3575,12889,1288903,162,32211,160
9,20304,3610,12890,1288903,162,32211,160
9,20304,3621,12890,1288903,162,32211,160
9,20304,3621,12890,1288903,162,32211,160
9,20304,3626,12889,1288903,162,32211,160
9,20304,3626,12890,1288903,162,32211,160
9,20304,3636,12889,1288903,162,32211,160
13,19393,4067,12890,1288903,162,32211,160
9,20304,2089,12893,1289203,164,32575,169
9,20304,2924,12893,1289203,164,32575,169
9,20304,3510,12892,1289203,164,32575,169
9,20304,3510,12892,1289203,164,32575,169
9,20304,3547,12893,1289203,164,32575,169
9,20304,3562,12893,1289203,164,32575,169
9,20304,3575,12893,1289203,164,32575,169
9,20304,3575,12893,1289203,164,32575,169
9,20304,3610,12893,1289203,164,32575,169
9,20304,3621,12893,1289203,164,32575,169
9,20304,3621,12893,1289203,164,32575,169
9,20304,3626,12893,1289203,164,32575,169
9,20304,3626,12892,1289203,164,32575,169
9,20304,3636,12893,1289203,164,32575,169
13,19393,3656,13232,1323202,184,30977,56
13,19393,3658,13232,1323202,183,30977,56
13,19393,3666,13232,1323202,183,30977,56
13,19393,3669,13233,1323202,183,30977,56
9,20304,2454,13851,1385103,212,33851,208
9,20304,2459,13852,1385103,212,33851,208
9,20304,2459,13851,1385103,212,33851,208
9,20304,2482,13852,1385103,212,33851,208
9,20304,2495,13851,1385103,212,33851,208
9,20304,2495,13852,1385103,211,33851,208
9,20304,2509,13851,1385103,212,33851,208
9,20304,2532,13851,1385103,212,33851,208
9,20304,2532,13851,1385103,211,33851,208
9,20304,2532,13852,1385103,212,33851,208
9,20304,2532,13852,1385103,212,33851,208
9,20304,2577,13851,1385103,212,33851,208
9,20304,2609,13851,1385103,212,33851,208
9,20304,2609,13852,1385103,211,33851,208
9,20304,2674,13852,1385103,212,33851,208
9,20304,3586,13851,1385103,211,33851,208
13,19393,440,12265,1226402,140,30852,282
13,19393,559,12265,1226402,140,30852,282
13,19393,1464,12265,1226402,139,30852,282
13,19393,3135,12265,1226402,140,30852,282
9,20304,1735,12279,1227802,141,30928,288
9,20304,3554,12279,1227802,142,30928,288
9,20304,2089,12889,1288903,162,32211,160
9,20304,2095,12890,1288903,162,32211,160
9,20304,2936,12890,1288903,162,32211,160
9,20304,2940,12890,1288903,162,32211,160
9,20304,3510,12889,1288903,162,32211,160
9,20304,3510,12889,1288903,162,32211,160
9,20304,3524,12889,1288903,162,32211,160
9,20304,3575,12889,1288903,162,32211,160
9,20304,3575,12890,1288903,162,32211,160
9,20304,3581,12889,1288903,162,32211,160
9,20304,3581,12890,1288903,162,32211,160
9,20304,3596,12890,1288903,162,32211,160
9,20304,3610,12890,1288903,162,32211,160
9,20304,3621,12890,1288903,162,32211,160
9,20304,2089,12893,1289203,164,32575,169
9,20304,2095,12893,1289203,164,32575,169
9,20304,2936,12893,1289203,164,32575,169
9,20304,2940,12893,1289203,164,32575,169
9,20304,3510,12893,1289203,164,32575,169
9,20304,3510,12893,1289203,164,32575,169
9,20304,3524,12893,1289203,164,32575,169
9,20304,3575,12892,1289203,164,32575,169
9,20304,3575,12892,1289203,164,32575,169
9,20304,3581,12893,1289203,164,32575,169
9,20304,3581,12893,1289203,164,32575,169
9,20304,3596,12893,1289203,164,32575,169
9,20304,3610,12892,1289203,164,32575,169
9,20304,3621,12892,1289203,164,32575,169
13,19393,440,13232,1323202,183,30977,56
13,19393,559,13233,1323202,184,30977,56
13,19393,1464,13232,1323202,184,30977,56
13,19393,3135,13233,1323202,184,30977,56
9,20304,2095,14869,1486903,268,34614,241
9,20304,2924,14869,1486903,269,34614,241
9,20304,2936,14870,1486903,268,34614,241
9,20304,3518,14870,1486903,269,34614,241
9,20304,3524,14869,1486903,268,34614,241
9,20304,3575,14870,1486903,269,34614,241
9,20304,3581,14869,1486903,269,34614,241
9,20304,3610,14869,1486903,268,34614,241
9,20304,3617,14870,1486903,269,34614,241
13,19393,539,10822,1082103,49,30852,21
13,19393,3312,10821,1082103,50,30852,21
13,19393,3923,10822,1082103,50,30852,21
13,19393,3923,10822,1082103,49,30852,21
13,19393,539,11434,1143302,89,31295,80
13,19393,3312,11434,1143302,89,31295,80
13,19393,3923,11434,1143302,89,31295,80
13,19393,3923,11433,1143302,89,31295,80
9,20304,2122,12889,1288903,162,32211,160
9,20304,2924,12890,1288903,162,32211,160
9,20304,2936,12889,1288903,162,32211,160
9,20304,3530,12889,1288903,162,32211,160
9,20304,3530,12890,1288903,162,32211,160
9,20304,3542,12889,1288903,162,32211,160
9,20304,3570,12890,1288903,162,32211,160
9,20304,3581,12890,1288903,162,32211,160
9,20304,3591,12890,1288903,162,32211,160
9,20304,3596,12890,1288903,162,32211,160
9,20304,3610,12890,1288903,162,32211,160
9,20304,3610,12889,1288903,162,32211,160
9,20304,3626,12889,1288903,162,32211,160
9,20304,3636,12890,1288903,162,32211,160
9,20304,2122,12893,1289203,164,32575,169
9,20304,2924,12893,1289203,164,32575,169
9,20304,2936,12893,1289203,164,32575,169
9,20304,3530,12893,1289203,164,32575,169
9,20304,3530,12893,1289203,164,32575,169
9,20304,3542,12893,1289203,164,32575,169
9,20304,3570,12893,1289203,164,32575,169
9,20304,3581,12893,1289203,164,32575,169
9,20304,3591,12893,1289203,164,32575,169
9,20304,3596,12893,1289203,164,32575,169
9,20304,3610,12893,1289203,164,32575,169
9,20304,3610,12893,1289203,164,32575,169
9,20304,3626,12893,1289203,164,32575,169
9,20304,3636,12893,1289203,164,32575,169
13,19393,539,13232,1323202,183,30977,56
13,19393,2551,13232,1323202,183,30977,56
13,19393,3923,13233,1323202,184,30977,56
13,19393,3923,13233,1323202,184,30977,56
13,19393,539,13297,1329604,190,30721,174
13,19393,3312,13297,1329604,190,30721,174
13,19393,3923,13297,1329604,189,30721,174
13,19393,3923,13297,1329604,189,30721,174
9,20304,2924,13343,1334205,192,33342,182
9,20304,3536,13343,1334205,192,33342,182
9,20304,3542,13342,1334205,192,33342,182
9,20304,3547,13343,1334205,192,33342,182
9,20304,3581,13342,1334205,192,33342,182
9,20304,3596,13343,1334205,191,33342,182
9,20304,3610,13343,1334205,192,33342,182
9,20304,3626,13342,1334205,191,33342,182
9,20304,3631,13343,1334205,192,33342,182
9,20304,2089,12890,1288903,162,32211,160
9,20304,2924,12889,1288903,162,32211,160
9,20304,3510,12890,1288903,162,32211,160
9,20304,3510,12890,1288903,162,32211,160
9,20304,3524,12890,1288903,162,32211,160
9,20304,3524,12890,1288903,162,32211,160
9,20304,3542,12890,1288903,162,32211,160
9,20304,3547,12890,1288903,162,32211,160
9,20304,3575,12889,1288903,162,32211,160
9,20304,3581,12890,1288903,162,32211,160
9,20304,3581,12890,1288903,162,32211,160
9,20304,3596,12890,1288903,162,32211,160
9,20304,3621,12890,1288903,162,32211,160
9,20304,3626,12889,1288903,162,32211,160
9,20304,2089,12893,1289203,164,32575,169
9,20304,2924,12893,1289203,164,32575,169
9,20304,3510,12893,1289203,164,32575,169
9,20304,3510,12893,1289203,164,32575,169
9,20304,3524,12893,1289203,164,32575,169
9,20304,3524,12892,1289203,164,32575,169
9,20304,3542,12893,1289203,164,32575,169
9,20304,3547,12893,1289203,164,32575,169
9,20304,3575,12893,1289203,164,32575,169
9,20304,3581,12893,1289203,164,32575,169
9,20304,3581,12892,1289203,164,32575,169
9,20304,3596,12892,1289203,164,32575,169
9,20304,3621,12892,1289203,164,32575,169
9,20304,3626,12892,1289203,164,32575,169
13,19393,487,13232,1323202,183,30977,56
13,19393,701,13233,1323202,184,30977,56
13,19393,710,13232,1323202,184,30977,56
13,19393,1566,13233,1323202,183,30977,56
13,19393,487,13797,1379601,209,32457,207
13,19393,701,13796,1379601,210,32457,207
13,19393,710,13797,1379601,209,32457,207
13,19393,3332,13797,1379601,210,32457,207
9,20304,2453,14832,1483103,266,32457,246
9,20304,2453,14831,1483103,266,32457,246
9,20304,2468,14832,1483103,265,32457,246
9,20304,2510,14831,1483103,265,32457,246
9,20304,2577,14832,1483103,266,32457,246
9,20304,2609,14831,1483103,265,32457,246
9,20304,2621,14832,1483103,266,32457,246
9,20304,2629,14832,1483103,266,32457,246
9,20304,2674,14832,1483103,265,32457,246
13,19393,1848,11541,1154003,94,30615,87
13,19393,1906,11540,1154003,94,30615,87
13,19393,1993,11541,1154003,94,30615,87
13,19393,2813,11541,1154003,94,30615,87
13,19393,1848,12191,1219102,135,31453,128
13,19393,1906,12191,1219102,135,31453,128
13,19393,1993,12192,1219102,135,31453,128
13,19393,2813,12192,1219102,135,31453,128
9,20304,2924,12890,1288903,162,32211,160
9,20304,2936,12890,1288903,162,32211,160
9,20304,3530,12889,1288903,162,32211,160
9,20304,3530,12890,1288903,162,32211,160
9,20304,3542,12890,1288903,162,32211,160
9,20304,3570,12889,1288903,162,32211,160
9,20304,3581,12890,1288903,162,32211,160
9,20304,3596,12889,1288903,162,32211,160
9,20304,3610,12890,1288903,162,32211,160
9,20304,3610,12890,1288903,162,32211,160
9,20304,3626,12890,1288903,162,32211,160
9,20304,3636,12890,1288903,162,32211,160
9,20304,2924,12893,1289203,164,32575,169
9,20304,2936,12893,1289203,164,32575,169
9,20304,3530,12893,1289203,164,32575,169
9,20304,3530,12892,1289203,164,32575,169
9,20304,3542,12893,1289203,164,32575,169
9,20304,3570,12893,1289203,164,32575,169
9,20304,3581,12893,1289203,164,32575,169
9,20304,3596,12893,1289203,164,32575,169
9,20304,3610,12893,1289203,164,32575,169
9,20304,3610,12893,1289203,164,32575,169
9,20304,3626,12893,1289203,164,32575,169
9,20304,3636,12892,1289203,164,32575,169
9,20304,1449,13245,1324402,185,33244,179
9,20304,1499,13245,1324402,185,33244,179
9,20304,1499,13244,1324402,185,33244,179
9,20304,1535,13245,1324402,184,33244,179
9,20304,1546,13244,1324402,184,33244,179
9,20304,1581,13244,1324402,184,33244,179
9,20304,1609,13245,1324402,184,33244,179
9,20304,1617,13245,1324402,184,33244,179
9,20304,1622,13244,1324402,185,33244,179
9,20304,1530,13343,1334205,192,33342,182
9,20304,1581,12278,1227802,141,30928,288
9,20304,1593,12279,1227802,142,30928,288
9,20304,1593,12278,1227802,142,30928,288
9,20304,1713,12279,1227802,141,30928,288
9,20304,1735,12278,1227802,142,30928,288
9,20304,2869,12279,1227802,142,30928,288
9,20304,2089,12889,1288903,162,32211,160
9,20304,3510,12889,1288903,162,32211,160
9,20304,3510,12890,1288903,162,32211,160
9,20304,3510,12889,1288903,162,32211,160
9,20304,3524,12889,1288903,162,32211,160
9,20304,3524,12889,1288903,162,32211,160
9,20304,3536,12890,1288903,162,32211,160
9,20304,3542,12890,1288903,162,32211,160
9,20304,3547,12890,1288903,162,32211,160
9,20304,3575,12890,1288903,162,32211,160
9,20304,3581,12890,1288903,162,32211,160
9,20304,3581,12890,1288903,162,32211,160
9,20304,3596,12889,1288903,162,32211,160
9,20304,3626,12890,1288903,162,32211,160
9,20304,2089,12892,1289203,164,32575,169
9,20304,3510,12893,1289203,164,32575,169
9,20304,3510,12893,1289203,164,32575,169
9,20304,3510,12892,1289203,164,32575,169
9,20304,3524,12892,1289203,164,32575,169
9,20304,3524,12893,1289203,164,32575,169
9,20304,3536,12892,1289203,164,32575,169
9,20304,3542,12892,1289203,164,32575,169
9,20304,3547,12893,1289203,164,32575,169
9,20304,3575,12892,1289203,164,32575,169
9,20304,3581,12893,1289203,164,32575,169
9,20304,3581,12892,1289203,164,32575,169
9,20304,3596,12893,1289203,164,32575,169
9,20304,3626,12893,1289203,164,32575,169
9,20304,1530,13434,1343302,199,33304,184
9,20304,1442,13487,1348702,205,31650,183
9,20304,1505,13488,1348702,205,31650,183
9,20304,1581,13488,1348702,205,31650,183
9,20304,1593,13488,1348702,205,31650,183
9,20304,1593,13487,1348702,205,31650,183
9,20304,1713,13487,1348702,205,31650,183
9,20304,1735,13488,1348702,204,31650,183
9,20304,1735,13488,1348702,205,31650,183
9,20304,2869,13488,1348702,204,31650,183
9,20304,3554,13488,1348702,205,31650,183
9,20304,4254,13487,1348702,205,31650,183
9,20304,3591,13930,1393002,216,30977,56
13,19393,1421,14832,1483103,266,32457,246
13,19393,1429,14832,1483103,266,32457,246
13,19393,3020,14832,1483103,266,32457,246
13,19393,3245,14832,1483103,266,32457,246
13,19393,490,10397,1039705,19,30397,17
13,19393,3330,10398,1039705,19,30397,17
13,19393,3338,10398,1039705,18,30397,17
13,19393,4140,10398,1039705,19,30397,17
9,20304,1442,11338,1133703,84,31337,82
9,20304,1479,11337,1133703,84,31337,82
9,20304,1499,11338,1133703,84,31337,82
9,20304,1525,11338,1133703,84,31337,82
9,20304,1530,11338,1133703,84,31337,82
9,20304,1535,11337,1133703,84,31337,82
9,20304,1553,11338,1133703,84,31337,82
9,20304,1567,11338,1133703,84,31337,82
9,20304,1609,11338,1133703,84,31337,82
9,20304,1609,11338,1133703,84,31337,82
9,20304,1622,11337,1133703,84,31337,82
9,20304,1622,11338,1133703,84,31337,82
9,20304,2776,11338,1133703,84,31337,82
9,20304,2912,11338,1133703,84,31337,82
9,20304,2912,11338,1133703,84,31337,82
9,20304,3368,11338,1133703,84,31337,82
13,19393,490,12889,1288903,162,32211,160
13,19393,3330,12889,1288903,162,32211,160
13,19393,3338,12890,1288903,162,32211,160
13,19393,4140,12890,1288903,162,32211,160
9,20304,2122,12892,1289203,164,32575,169
9,20304,2122,12892,1289203,164,32575,169
9,20304,2924,12892,1289203,164,32575,169
9,20304,2936,12893,1289203,164,32575,169
9,20304,3524,12893,1289203,164,32575,169
9,20304,3530,12893,1289203,164,32575,169
9,20304,3542,12892,1289203,164,32575,169
9,20304,3562,12893,1289203,164,32575,169
9,20304,3570,12893,1289203,164,32575,169
9,20304,3596,12892,1289203,164,32575,169
9,20304,3596,12893,1289203,164,32575,169
9,20304,3610,12893,1289203,164,32575,169
9,20304,3631,12893,1289203,164,32575,169
9,20304,3636,12893,1289203,164,32575,169
13,19393,490,13932,1393102,216,33667,205
13,19393,3330,13931,1393102,216,33667,205
13,19393,3338,13932,1393102,216,33667,205
13,19393,4140,13932,1393102,216,33667,205
13,19393,580,10822,1082103,50,30852,21
13,19393,590,10822,1082103,50,30852,21
13,19393,1495,10822,1082103,50,30852,21
13,19393,4140,10821,1082103,50,30852,21
9,20304,1479,11775,1177502,109,31775,259
9,20304,1505,11776,1177502,110,31775,259
9,20304,1521,11776,1177502,110,31775,259
9,20304,1530,11776,1177502,109,31775,259
9,20304,1535,11775,1177502,109,31775,259
9,20304,1567,11776,1177502,109,31775,259
9,20304,1581,11776,1177502,109,31775,259
9,20304,1581,11776,1177502,110,31775,259
9,20304,1593,11775,1177502,110,31775,259
9,20304,2912,11776,1177502,109,31775,259
9,20304,3368,11775,1177502,109,31775,259
9,20304,3368,11776,1177502,109,31775,259
9,20304,3968,11776,1177502,110,31775,259
13,19393,574,12392,1239102,149,31703,135
13,19393,580,12392,1239102,150,31703,135
13,19393,1495,12392,1239102,150,31703,135
13,19393,3315,12392,1239102,150,31703,135
9,20304,1505,13488,1348702,205,31650,183
9,20304,1521,13488,1348702,205,31650,183
9,20304,1530,13487,1348702,205,31650,183
9,20304,1535,13487,1348702,205,31650,183
9,20304,1567,13487,1348702,204,31650,183
9,20304,1581,13488,1348702,204,31650,183
9,20304,1581,13488,1348702,205,31650,183
9,20304,1593,13488,1348702,204,31650,183
9,20304,2912,13487,1348702,205,31650,183
9,20304,3368,13488,1348702,205,31650,183
9,20304,3368,13488,1348702,204,31650,183
9,20304,3968,13488,1348702,204,31650,183
13,19393,528,14101,1410002,224,34100,220
9,20304,2089,14870,1486903,269,34614,241
9,20304,2095,14870,1486903,269,34614,241
9,20304,3530,14870,1486903,269,34614,241
9,20304,3530,14870,1486903,269,34614,241
9,20304,3617,14870,1486903,268,34614,241
9,20304,3631,14870,1486903,269,34614,241
9,20304,1449,11898,1189802,115,31898,107
9,20304,1455,11898,1189802,115,31898,107
9,20304,1483,11898,1189802,115,31898,107
9,20304,1499,11898,1189802,115,31898,107
9,20304,1505,11898,1189802,115,31898,107
9,20304,1505,11898,1189802,115,31898,107
9,20304,1535,11898,1189802,115,31898,107
9,20304,1535,11898,1189802,115,31898,107
9,20304,1546,11898,1189802,115,31898,107
9,20304,1567,11898,1189802,115,31898,107
9,20304,1593,11898,1189802,115,31898,107
9,20304,1593,11898,1189802,115,31898,107
9,20304,1609,11898,1189802,115,31898,107
9,20304,2601,11898,1189802,115,31898,107
9,20304,2776,11898,1189802,115,31898,107
9,20304,2869,11898,1189802,115,31898,107
9,20304,2869,11898,1189802,115,31898,107
9,20304,2869,11898,1189802,115,31898,107
9,20304,3368,11898,1189802,115,31898,107
9,20304,3383,11898,1189802,115,31898,107
9,20304,3948,11898,1189802,115,31898,107
9,20304,3960,11898,1189802,115,31898,107
9,20304,3968,11898,1189802,115,31898,107
9,20304,4241,11898,1189802,115,31898,107
9,20304,1479,13488,1348702,205,31650,183
9,20304,1499,13488,1348702,205,31650,183
9,20304,1499,13487,1348702,204,31650,183
9,20304,1735,13488,1348702,205,31650,183
13,19393,567,14108,1410702,225,30466,221
13,19393,632,14108,1410702,225,30466,221
13,19393,1429,14108,1410702,224,30466,221
13,19393,3245,14108,1410702,224,30466,221
13,19393,567,14908,1490803,272,32575,249
13,19393,632,14909,1490803,272,32575,249
13,19393,1429,14909,1490803,272,32575,249
13,19393,3245,14909,1490803,272,32575,249
13,19393,1754,10397,1039705,18,30397,17
13,19393,2130,10397,1039705,19,30397,17
13,19393,3145,10398,1039705,19,30397,17
13,19393,3332,10398,1039705,18,30397,17
9,20304,1426,12281,1228002,143,32280,130
9,20304,1479,12281,1228002,143,32280,130
9,20304,1483,12280,1228002,143,32280,130
9,20304,1542,12280,1228002,143,32280,130
9,20304,1564,12281,1228002,143,32280,130
9,20304,1564,12280,1228002,143,32280,130
9,20304,1587,12280,1228002,142,32280,130
9,20304,2601,12280,1228002,143,32280,130
9,20304,3390,12281,1228002,143,32280,130
13,19393,1754,12889,1288903,162,32211,160
13,19393,2130,12890,1288903,162,32211,160
13,19393,3145,12890,1288903,162,32211,160
13,19393,3332,12889,1288903,162,32211,160
13,19393,1754,13233,1323202,184,30977,56
13,19393,2130,13233,1323202,184,30977,56
13,19393,3060,13232,1323202,184,30977,56
13,19393,3332,13233,1323202,183,30977,56
9,20304,1442,13851,1385103,211,33851,208
9,20304,1525,13851,1385103,212,33851,208
9,20304,1530,13851,1385103,211,33851,208
9,20304,1530,13852,1385103,212,33851,208
9,20304,1535,13852,1385103,212,33851,208
9,20304,1535,13851,1385103,212,33851,208
9,20304,1609,13851,1385103,212,33851,208
9,20304,1613,13851,1385103,212,33851,208
9,20304,1617,13852,1385103,211,33851,208
9,20304,2869,13852,1385103,212,33851,208
9,20304,3368,13852,1385103,212,33851,208
9,20304,3948,13852,1385103,211,33851,208
9,20304,1426,14870,1486903,269,34614,241
9,20304,1479,14869,1486903,269,34614,241
9,20304,1483,14870,1486903,268,34614,241
9,20304,1538,14869,1486903,269,34614,241
9,20304,1538,14869,1486903,269,34614,241
9,20304,1542,14870,1486903,269,34614,241
9,20304,1564,14870,1486903,268,34614,241
9,20304,1564,14870,1486903,269,34614,241
9,20304,1577,14870,1486903,269,34614,241
9,20304,1587,14870,1486903,268,34614,241
9,20304,1671,14870,1486903,269,34614,241
9,20304,2601,14869,1486903,269,34614,241
9,20304,3390,14870,1486903,268,34614,241
9,20304,3983,14870,1486903,269,34614,241
9,20304,1426,10693,1069302,37,30693,197
9,20304,1449,10693,1069302,36,30693,197
9,20304,1455,10693,1069302,37,30693,197
9,20304,1483,10693,1069302,36,30693,197
9,20304,1483,10693,1069302,37,30693,197
9,20304,1521,10693,1069302,36,30693,197
9,20304,1530,10693,1069302,37,30693,197
9,20304,1535,10693,1069302,37,30693,197
9,20304,1581,10693,1069302,37,30693,197
9,20304,1593,10693,1069302,37,30693,197
9,20304,1601,10693,1069302,37,30693,197
9,20304,1601,10693,1069302,36,30693,197
9,20304,1622,10693,1069302,37,30693,197
9,20304,1713,10693,1069302,37,30693,197
9,20304,1735,10693,1069302,37,30693,197
9,20304,1735,10693,1069302,37,30693,197
9,20304,2869,10693,1069302,36,30693,197
9,20304,3554,10693,1069302,37,30693,197
9,20304,3948,10693,1069302,37,30693,197
9,20304,3968,10693,1069302,37,30693,197
9,20304,4241,10693,1069302,37,30693,197
13,19393,559,11292,1129202,82,30325,78
13,19393,1438,11292,1129202,81,30325,78
13,19393,1745,11293,1129202,81,30325,78
13,19393,3106,11293,1129202,82,30325,78
13,19393,559,13796,1379601,210,32457,207
13,19393,1438,13797,1379601,210,32457,207
13,19393,1745,13796,1379601,210,32457,207
13,19393,3106,13797,1379601,210,32457,207
9,20304,2526,13872,1387102,213,33316,209
13,19393,559,14057,1405702,221,34057,226
13,19393,1438,14058,1405702,222,34057,226
13,19393,1745,14057,1405702,222,34057,226
13,19393,3106,14057,1405702,222,34057,226
13,19393,3164,12889,1288903,162,32211,160
13,19393,3415,12889,1288903,162,32211,160
13,19393,3427,12890,1288903,162,32211,160
13,19393,4041,12889,1288903,162,32211,160
9,20304,1442,13486,1348502,202,33485,172
9,20304,1499,13485,1348502,203,33485,172
9,20304,1567,13486,1348502,203,33485,172
9,20304,1617,13485,1348502,202,33485,172
9,20304,1617,13486,1348502,203,33485,172
